Date,Value (USD per troy ounce)
2020-02-28,1585.323425
2020-02-29,1585.615298
2020-03-01,1585.539876
2020-03-02,1592.212225
2020-03-03,1645.32634
2020-03-04,1636.511638
2020-03-05,1673.871851
2020-03-06,1674.41676
2020-03-07,1674.775371
2020-03-08,1700.26099
2020-03-09,1666.625926
2020-03-10,1652.581137
2020-03-11,1642.799303
2020-03-12,1576.574925
2020-03-13,1529.262586
2020-03-14,1529.168897
2020-03-15,1557.960007
2020-03-16,1507.208887
2020-03-17,1539.384783
2020-03-18,1496.744501
2020-03-19,1470.604224
2020-03-20,1497.576525
2020-03-21,1497.689813
2020-03-22,1492.347986
2020-03-23,1562.524697
2020-03-24,1635.123723
2020-03-25,1610.005329
2020-03-26,1625.189966
2020-03-27,1622.508267
2020-03-28,1622.11264
2020-03-29,1626.677511
2020-03-30,1616.526582
2020-03-31,1576.576712
2020-04-01,1591.682903
2020-04-02,1612.868907
2020-04-03,1619.38883
2020-04-04,1619.433198
2020-04-05,1618.620612
2020-04-06,1663.695046
2020-04-07,1648.698493
2020-04-08,1646.932464
2020-04-09,1683.702265
2020-04-10,1686.141602
2020-04-11,1686.141602
2020-04-12,1687.151498
2020-04-13,1717.117305
2020-04-14,1726.219154
2020-04-15,1716.269463
2020-04-16,1714.988842
2020-04-17,1684.250271
2020-04-18,1684.125434
2020-04-19,1676.909791
2020-04-20,1692.024568
2020-04-21,1687.585947
2020-04-22,1712.497371
2020-04-23,1729.036233
2020-04-24,1728.040456
2020-04-25,1728.085713
2020-04-26,1724.70292
2020-04-27,1711.076854
2020-04-28,1705.301917
2020-04-29,1714.72428
2020-04-30,1685.82304
2020-05-01,1700.063918
2020-05-02,1700.535669
2020-05-03,1698.744628
2020-05-04,1702.970709
2020-05-05,1704.527108
2020-05-06,1688.304039
2020-05-07,1715.81793
2020-05-08,1702.146524
2020-05-09,1702.895774
2020-05-10,1706.644822
2020-05-11,1697.255729
2020-05-12,1702.634479
2020-05-13,1717.434182
2020-05-14,1732.854718
2020-05-15,1742.952707
2020-05-16,1743.755177
2020-05-17,1757.979027
2020-05-18,1734.410922
2020-05-19,1745.071234
2020-05-20,1747.899316
2020-05-21,1726.351845
